x1,x2,class,DT_d2,DT_d3,DT_d4,DT_d5
28.554447995162292,45.69925493315174,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
40.14018565691827,101.39891944691453,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
211.13598221266247,87.65576563540296,Normal,Underweight,Normal,Normal,Underweight
14.162355893239265,329.32450505479085,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
168.62341674851297,251.00417480559372,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
183.60675795135546,290.86835329895007,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
132.44835326626307,6.826074656124224,Underweight,Severely obese,Underweight,Underweight,Underweight
36.54292714853149,367.80017642201665,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
213.7496183261165,397.34316098015705,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
82.47135780254098,392.34234526502223,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
170.7176200407473,97.77999878781533,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
99.13351276179753,151.16990375751536,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
131.8205152241288,402.80695600559557,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
165.30358956722762,384.2307688364869,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
118.63482398160303,254.8580666717295,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
17.86175453915792,223.89653377738304,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
179.43779065308505,147.91476469637362,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
226.7145517792202,294.34436909417684,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
91.95105752338411,344.4753427758094,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
166.00833761752412,414.5117878169251,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
153.9690798408034,347.0768592507319,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
29.651869848339807,97.22672347584188,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
130.40120673226576,332.5345290772094,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
12.652407897175394,194.18634815552295,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
60.69812350219627,180.37991337069505,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
144.96445176958866,138.7254332149925,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
216.599049666359,1.3997535316539338,Underweight,Underweight,Underweight,Underweight,Underweight
135.4722763538637,345.8361797972331,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
114.32388553690416,87.09920553127188,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
26.808909894527417,378.8098383938537,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
82.9565845211318,279.6137319154932,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-8.681989812497825,278.6779337645465,Error,Error,Error,Error,Error
183.90393034162435,455.5935345307961,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
230.86732190071962,144.91955908122858,Obese,Severely obese,Severely obese,Obese,Normal
152.90059245495826,238.94357500747196,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
37.81032066463365,323.9340816843356,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
223.5395965170067,173.8291984624081,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
75.86694632053928,406.8050499454434,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
212.7509240591434,191.44767959643443,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
86.42533481526146,411.33299120084126,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
72.77498377198171,116.70754797309837,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
110.09936798588556,15.36901060837176,Underweight,Severely obese,Underweight,Underweight,Underweight
217.59801494737127,96.89431344648857,Normal,Severely obese,Severely obese,Obese,Normal
107.78864167927043,462.3724955677019,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
187.5026936538578,190.55315090210422,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
217.9272528050115,381.28750498343686,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
25.778878529988418,339.05854930839655,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
148.61116402407382,87.62124434389591,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
157.47145227713526,474.6065588763389,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
72.89293508117257,270.96317720561416,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
18.027352751514165,23.436044106036007,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
167.26060979245145,38.548808335868095,Underweight,Underweight,Underweight,Underweight,Underweight
158.27630011487375,347.9641068378814,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
69.00348922626617,394.67520071400503,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
12.922436324942293,110.21783240294003,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
131.93182203580122,133.72196496592488,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
93.28754298842202,53.13523777656129,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
148.8214582626171,345.90994836836177,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
217.30283477365396,272.18452995632083,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
170.75612704307204,340.7283403390809,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
54.99465684826947,188.84683719392075,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
195.35277873445588,53.02845548657117,Underweight,Underweight,Underweight,Underweight,Underweight
203.28846342825784,251.333125897718,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
47.116725481284746,67.74020014608497,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
202.77021524781722,254.67621185703126,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
106.3689128420443,492.6283522559856,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
99.66231453184706,129.203991229122,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
83.46110681013074,153.60968695317962,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
182.99457404114432,118.87664771013618,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
155.6788916902012,363.99377747278356,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
202.11078944534594,484.537789081781,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
38.12867768000746,380.4783044633351,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
144.07772031584076,356.0549442983714,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
124.70054739543107,325.50734195914845,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
34.38890686410527,289.01155656239223,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
174.42502072941778,165.25273728552713,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
192.15198021677475,324.2446141639507,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
130.81781502717985,450.65871478977004,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
179.93440638025362,375.45580482571006,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
4.6981733015713925,20.86810519162367,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
110.06185732700115,400.5289368853524,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
10.428517560233143,105.24078772926526,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
33.86147447783563,349.80092238698313,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
182.22398998630283,263.4496045812816,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
224.05295687986285,134.84038313606845,Obese,Severely obese,Severely obese,Obese,Normal
162.40204004528934,473.21424659104764,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
120.1018511064996,-5.499098733575861,Error,Severely obese,Underweight,Error,Error
168.46010747496797,214.76248765489186,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
72.57917175868113,202.93050832074476,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-5.753595563445393,426.90622122841523,Error,Error,Error,Error,Error
210.1077812543099,85.35570356145983,Normal,Underweight,Normal,Normal,Underweight
20.61577403135251,162.77184956519184,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
134.63018859847566,292.4268201159975,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
123.23540502671642,159.899652919854,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
185.77203886715313,455.93202592942094,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
146.6116421057782,444.2561904589574,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
10.984853455271917,462.41644635517446,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
195.20385524362834,96.16952855964257,Obese,Severely obese,Severely obese,Obese,Obese
128.95152667155253,38.93078385076335,Overweight,Severely obese,Severely obese,Severely obese,Severely obese
199.11768242547998,190.51857497121233,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
191.9525762371071,49.71728945233074,Underweight,Underweight,Underweight,Underweight,Underweight
135.97011455550566,320.76231086233713,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
123.24939060552887,64.73208788862388,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
97.06900880419306,28.075972499376704,Obese,Severely obese,Severely obese,Severely obese,Severely obese
76.19103653001736,170.02196218464806,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
99.12997434392126,140.29564079783046,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
69.3678317811364,436.7165206905299,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
160.0282641242964,181.57562979358977,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
35.35437212993104,202.31346194047637,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
116.49688853164234,239.97200413444165,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
28.954287899101182,240.26298249069004,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-3.670940145816984,288.114148695952,Error,Error,Error,Error,Error
219.40048996626342,35.98983191040113,Underweight,Underweight,Underweight,Underweight,Underweight
198.21473835748674,75.7292299396386,Normal,Underweight,Normal,Normal,Normal
79.00499286823431,180.5983461039998,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
156.64185905436366,359.5542327095247,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
140.8515681115555,421.0462490648518,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
39.637691561702134,146.21755562121496,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
215.82120827596717,39.41850660533291,Underweight,Underweight,Underweight,Underweight,Underweight
155.80508683147488,1.034322198000373,Underweight,Underweight,Underweight,Underweight,Underweight
9.134635802566958,275.51408126823725,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
175.23530502228206,153.1974059241617,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
185.81486675344945,129.94457073569507,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
58.97096397163206,24.837284383148543,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
92.58960003377396,490.12354744609695,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
44.97385052947777,229.27251162355702,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-1.8552947454128894,196.2751785938645,Error,Error,Error,Error,Error
147.0553856326941,42.357135447938646,Normal,Severely obese,Severely obese,Severely obese,Severely obese
103.04550039450449,336.33456287382836,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
221.89678767209983,195.62872285996139,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
95.71789404332873,312.6216561942409,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
129.8183839506256,461.11705656335926,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
230.5113184792779,483.89887296976747,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
108.41274867654857,161.4528392267298,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
111.66348444915745,79.76690675446244,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
69.66789775268616,431.7872602151639,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
221.31104302751143,103.47380389723058,Normal,Severely obese,Severely obese,Obese,Normal
47.03548707011691,151.5240710650235,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
158.83270760526102,373.4944739314248,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
180.90335800553268,429.7728447138257,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
199.95406266723018,35.701616165176546,Underweight,Underweight,Underweight,Underweight,Underweight
14.60098723548299,225.0631704212744,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
153.7707834049407,69.70787450824464,Obese,Underweight,Normal,Obese,Obese
212.0457871807719,390.72216919618245,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-9.844891857606854,16.23360794418558,Error,Severely obese,Underweight,Underweight,Severely obese
185.92232832140363,209.02905306143376,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
130.08052579484453,274.7724426541476,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
185.57269983530466,16.34815279541004,Underweight,Underweight,Underweight,Underweight,Underweight
40.62346490044381,156.11433258689107,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
49.85916404920705,-9.886755860874134,Error,Severely obese,Underweight,Error,Error
63.30147361928893,488.44257856866915,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
46.3500982625134,57.296161100348684,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
115.25698051047749,184.69064011042195,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
102.03345698900768,433.86143812148845,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
95.37015654843829,85.54221739832727,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
210.70593308629543,214.49254482071365,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
178.40654622437785,123.4999751179306,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
207.94986481248648,33.64264692738117,Underweight,Underweight,Underweight,Underweight,Underweight
126.27601726585559,497.65000247296365,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
133.51157465968356,381.3998186778883,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
191.9917884819463,449.65581019160413,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
58.30376626678108,258.19446808168095,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
24.77448506156336,221.13702581211757,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
47.33798049657465,165.56916636229502,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
76.14888068182097,116.09539415556543,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
148.25164829919117,288.34743975050037,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
7.209587664485941,487.72784920519047,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
137.1048200682571,271.628195313784,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
45.102426540314994,423.55506747041954,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-8.200582069423968,137.23604927077028,Error,Error,Error,Error,Error
6.431992710672461,103.68197967275185,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
182.85926474901018,441.3499789819752,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
127.19021640644164,365.956146412779,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
24.283329137707234,346.71589745709673,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
205.07779780819507,434.90426993080797,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
102.86325260999143,265.7001788331733,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
64.3144471880388,195.68502967523028,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
16.6557872882882,365.2619180259354,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
155.2025377936493,186.5108854551947,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
114.67464277671489,220.1029065437818,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
148.06807919452518,228.9408501100247,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
21.80172434309387,128.84923095760152,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
227.78129825573615,194.0936018929709,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
179.94345847722374,308.6668348464841,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-8.293690659376978,203.35092329237418,Error,Error,Error,Error,Error
50.374414153758465,193.01187786973662,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
125.1459553687825,426.9573526475974,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
87.88435013763724,432.4550599135313,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
105.68428015800669,285.7160300435683,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
224.39495671838625,361.0117886859004,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
195.3091066213351,171.2355798482303,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
94.40507641311702,328.40344550882077,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
15.87563977707207,0.5168261334735043,Normal,Severely obese,Underweight,Underweight,Severely obese
124.25925917331764,69.98586773209004,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
10.964599601158543,39.93366140815334,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-1.9106160948483542,485.8367533688229,Error,Error,Error,Error,Error
5.537637595466133,135.4757424609326,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
98.47750724101456,299.7367285195333,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
153.0110823948097,220.90335157377785,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
4.073765779275412,287.5085369718516,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
102.97021196267731,446.3603766020095,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
150.45734329657859,462.0429902510991,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
230.42940010600572,364.53280741232095,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
199.3213855363697,187.85157831188556,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
107.44086109653776,352.3932820958018,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
157.50009633063698,94.3555940481935,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-4.264092129626771,118.94780805210186,Error,Error,Error,Error,Error
152.2536072179099,92.84197047226561,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
47.08317140931693,389.632174490649,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
74.85769847824278,386.18701916551623,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
6.035286767116229,465.22305224891096,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
162.42463996599975,89.38429113773407,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
182.56423084461696,428.4639726489616,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
118.11996415657495,135.8937867679243,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
67.77881910568064,275.7135960678788,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
147.99315678737767,81.35500507073544,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
71.43480126814875,163.85716529975863,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
10.475860389958626,374.76407976051115,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
188.57617018759703,366.88452307521516,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
193.87008275099132,252.92559518738415,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
231.89886814936406,-8.48446975048322,Error,Underweight,Underweight,Error,Error
92.04953780360827,192.039955275621,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
45.428661597539005,76.61768193117466,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
153.24770936701816,66.68985198861844,Obese,Underweight,Normal,Obese,Obese
64.26362239454056,148.788920201086,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
52.33409287130136,491.2248832335989,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
207.7456579710709,365.4295011043685,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
156.6039166201302,31.54507664663859,Underweight,Underweight,Underweight,Underweight,Underweight
69.9425546883148,308.7943641735402,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
145.8458523103358,167.8227143938349,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
42.195342818897316,413.3768571234228,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
38.48473050011759,382.82363301817566,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
115.34182232430612,442.3830066746719,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
61.18085538141571,261.02279395380975,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
9.457830018180136,120.44948579203464,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-9.854948383897325,336.5252240184507,Error,Error,Error,Error,Error
57.47306989651673,397.1541305914944,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
116.46685497857523,446.8512758282277,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
161.64934435204955,437.6023989988953,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
123.4698159930708,433.92745997507024,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
41.21928685787249,25.44141596799762,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
47.98580396974843,370.24747308071596,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
104.21036509581788,476.3411305523741,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
176.14503034074255,330.3924095200085,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
148.12765394108754,420.7515225475236,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
197.43948540042808,427.7877770552988,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
78.16689847677091,435.32048616150325,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
126.0124398867232,459.7930667529531,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
134.65790377117608,101.35971929640124,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
138.3520366751379,192.24821077445782,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
56.778656477339766,89.65258504712916,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
140.1550724933609,449.9114906966836,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
114.86942841188981,0.12341107377963922,Underweight,Severely obese,Underweight,Underweight,Underweight
86.6115612150916,37.46269181375729,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
32.506235001776176,387.0926660453617,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
41.45924331843543,204.31644764579286,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
171.05084617955956,149.6464529561089,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-2.210286165752329,246.88648866324905,Error,Error,Error,Error,Error
1.393129373824129,297.12885257423,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
228.92830513564323,411.5614030200863,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
67.2446571392283,248.36447187840122,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
85.57674235773837,0.08410466335385536,Underweight,Severely obese,Underweight,Underweight,Underweight
132.17020072730804,2.803229105702446,Underweight,Severely obese,Underweight,Underweight,Underweight
232.68642592195602,109.63706813185013,Normal,Severely obese,Severely obese,Obese,Normal
78.65984945524019,495.0609062608958,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
63.50509294562099,287.92035254509636,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
199.19611716497235,185.89724833444146,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
130.56833386957507,197.0336106045912,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
141.31679895958058,118.93233578489262,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
192.18862996812038,496.034205053782,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
32.356208833398114,367.20001886246695,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
135.36351259331514,252.7917990695944,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
225.4904517160098,465.90280949955974,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
192.0992758822212,206.67570147322598,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
60.63722773610978,368.6229426947995,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
194.68764192853735,386.644019648293,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
109.77310921825072,382.0657455589174,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
63.00412896544124,162.71124910425448,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
38.24887061215519,26.72487406211468,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
44.67306536447989,185.9804532992648,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
199.2137267176048,296.8834440974513,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
136.30541804080772,88.63821027334518,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
15.517959946268203,398.02960790465323,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
92.73231406368936,483.0227721110386,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
96.43049102495898,494.64610355243684,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-2.118370238107648,76.85730078608927,Error,Severely obese,Severely obese,Error,Error
214.67123908255175,344.30355188537703,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-4.0665169959366985,285.0181028659377,Error,Error,Error,Error,Error
197.12374052774967,9.238885908296368,Underweight,Underweight,Underweight,Underweight,Underweight
153.4611012363548,-2.783097928153012,Error,Underweight,Underweight,Error,Error
1.2553317514721272,137.35294587845056,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
9.187592481304506,-1.0429886371377286,Error,Severely obese,Underweight,Error,Error
90.0028049776253,6.023913552388144,Underweight,Severely obese,Underweight,Underweight,Underweight
95.5706777788216,360.38966448614997,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
79.22652520548061,277.23848460433,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
128.78553591029612,438.23312406811885,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-0.2614882329246164,377.7564478087707,Error,Error,Error,Error,Error
2.204442028789897,416.2928151894078,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
30.769061883064737,365.25114324853837,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
43.90678731028795,404.74834733649817,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
139.00136435053724,391.52252543433576,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
228.76968891494613,127.56674875818538,Overweight,Severely obese,Severely obese,Obese,Normal
230.27340712292232,-7.8791821608222135,Error,Underweight,Underweight,Error,Error
165.04938958141085,43.00514745309889,Underweight,Underweight,Underweight,Underweight,Underweight
54.49843441233217,111.3069349016745,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
124.78923002595707,163.88454420514344,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
28.095992540873056,79.28297141811379,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
-7.186199685628267,145.98517170530806,Error,Error,Error,Error,Error
140.02373794779052,161.25160846057096,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
86.70140009813333,305.6576765618623,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
196.14760660915996,319.3486079620248,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
80.9819018590202,296.51992369506155,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
118.38028146436781,377.3837731498962,Severely obese,Severely obese,Severely obese,Severely obese,Severely obese
