x1,x2,class,DT_d2,DT_d3,DT_d4,DT_d5
-3.2550787629067734,-4.800818933059867,1,1,1,1,1
9.922282117669717,-4.6713513755419545,1,1,1,1,1
16.867309076541915,3.422820725373171,0,0,0,0,0
6.854515428343198,10.06143555102653,0,0,0,0,0
1.6570695352000833,-6.023229285639925,1,1,1,1,1
-7.429467548558474,-11.087612619707429,1,1,1,1,1
6.142518711098933,5.278735738758314,1,1,1,1,1
-6.060127418008205,-13.341789895791765,1,1,1,1,1
-5.9584188658439,-9.231902275606402,1,1,1,1,1
-7.161255983490452,3.9511190869752646,1,1,1,1,1
18.91848452106474,-14.826375883000185,0,0,0,0,0
-19.91607035795974,-0.005463441141561276,0,1,0,0,0
-1.5774152690925725,2.1415634198609332,1,1,1,1,1
-17.46402593843137,5.77974594158988,0,1,0,0,0
-4.911338181188523,17.621515881595954,0,0,0,0,0
0.09300368643022239,16.030707524347314,0,0,0,0,0
10.300742513301493,8.202917928795152,1,1,1,1,1
14.578321726666978,10.634178469065475,0,0,0,0,0
1.4323501295634813,-2.128908780676806,1,1,1,1,1
14.38315480477015,-15.164293434246051,0,0,0,0,0
3.0141356497114984,-14.201007439596411,1,1,1,1,1
12.701256490044997,-3.233076901992508,1,1,1,1,1
-1.2899075563839482,3.873122847825826,1,1,1,1,1
6.526857109571296,-0.9211422049544105,1,1,1,1,1
-2.6874266202588757,13.830998215784142,0,0,0,0,0
11.543301515336015,-11.297332798237285,0,1,1,1,1
-3.3326270909833156,-3.6300198645352957,1,1,1,1,1
-13.295005827310678,-9.974582303627306,1,1,1,1,1
-6.123261075407967,14.61614005483731,0,0,0,0,0
-13.422041502120026,5.5029141981509895,0,1,1,1,1
-5.260277377323558,18.80311845069722,0,0,0,0,0
-14.69144735198386,-3.5584376115162115,1,1,1,1,1
-8.17871294706742,-18.23592873723319,0,1,1,0,0
10.609664975081209,12.32024702185631,0,0,0,0,0
5.189774582419545,-6.009955492355807,1,1,1,1,1
-9.066565483633543,16.450861369272097,0,0,0,0,0
-3.931159024652537,-2.0358321297572815,1,1,1,1,1
-2.316850415901115,16.35894115018734,0,0,0,0,0
-0.23104764703801806,-5.958013817970027,1,1,1,1,1
-11.323968309773296,0.44311636272465194,0,1,1,1,1
-8.794036778756587,6.232661079335429,1,1,1,1,1
4.945477491087956,-6.896440639501327,1,1,1,1,1
-12.550292509877687,2.0286431612792697,0,1,1,1,1
-11.735695621236752,-2.904273909077631,0,1,1,1,1
8.62296838247621,-12.827004640789866,1,1,1,1,1
11.00172304297643,14.69607387600238,0,0,0,0,0
15.995982833739369,-1.6656312450122037,0,0,0,0,0
-5.654310990450959,-10.986390691281844,1,1,1,1,1
-19.58710052699059,-6.313574592853062,0,1,0,0,0
13.232579594109048,-8.478174952861398,1,1,1,1,1
-17.422511956983044,-6.57302039693473,0,1,0,0,0
-12.265910951065027,10.572604752830664,0,0,0,0,0
-11.695215714483936,16.807154179993525,0,0,0,0,0
-15.965834184101642,-17.5568280093737,0,1,0,0,0
8.17138363099279,14.682848164549014,0,0,0,0,0
-11.12460316048324,5.200162439908787,0,1,1,1,1
-15.356058749612131,4.532722584192147,0,1,0,0,0
-3.1476817255037695,-4.322120620957035,1,1,1,1,1
19.06782149933197,-19.921306013086042,0,0,0,0,0
19.562007625692303,8.567416958534288,0,0,0,0,0
12.986550885369134,2.7427130575948375,1,1,1,1,1
2.3630878242488187,-0.31095092667719015,1,1,1,1,1
7.944763189276472,-16.736771057747106,1,1,1,1,1
12.61822991328308,-2.5488462855118357,1,1,1,1,1
-17.929550394808285,-19.54014372148741,0,1,0,0,0
5.85280224890171,-6.495463036938954,1,1,1,1,1
5.80741464131404,-4.8816237852386735,1,1,1,1,1
-0.8119754711900029,-7.173363295368279,1,1,1,1,1
5.945528132103526,-7.517929187193602,1,1,1,1,1
-18.170136321166986,-3.467267395642196,0,1,0,0,0
-6.151933568369476,-1.9952174409709365,1,1,1,1,1
5.181914635547717,-4.148377955351833,1,1,1,1,1
12.795010889203517,6.280861307830598,1,1,1,1,1
6.234524664660764,-8.957962663796714,1,1,1,1,1
-14.341198617952404,0.7726946378684332,1,1,1,1,1
-1.2303454530969624,3.7484877518860813,1,1,1,1,1
-16.51236597464687,13.659841148270147,0,0,0,0,0
-5.90609606134279,14.032360930746982,0,0,0,0,0
-17.36169086320192,-18.432057102113784,0,1,0,0,0
-12.200513014878428,-11.150834393181007,1,1,1,1,1
18.194777601419673,-19.67491254457823,0,0,0,0,0
-6.2087988784041634,-19.63364929578909,0,1,1,0,0
-12.113570704724047,-19.475140112655712,0,1,1,0,0
-17.070381644186035,11.404879240772257,0,0,0,0,0
15.138548485759912,-3.872493269827565,0,0,0,0,0
10.140917441245104,-12.964582114882543,0,1,1,1,1
3.1046864628115216,-15.095003255432879,1,1,1,1,1
3.8282991037966383,-10.156886574392257,1,1,1,1,1
16.984960911535936,2.066023305440474,0,0,0,0,0
-8.619625285528404,-0.18491401507995775,1,1,1,1,1
5.725423766517682,-6.581598745320999,1,1,1,1,1
7.449569195409147,18.87249942781721,0,0,0,0,0
-5.1913695642640345,2.2092861225706315,1,1,1,1,1
3.4413430730892287,3.922178943809051,1,1,1,1,1
3.328762436309674,-9.390792648585883,1,1,1,1,1
3.9892047075579313,-18.260116766186467,0,1,1,0,0
-12.92448489454995,16.430455970060926,0,0,0,0,0
-2.027520727184239,-8.044309623820434,1,1,1,1,1
-12.141196093780984,-1.1414845326565235,0,1,1,1,1
1.1991558180389745,5.493980957259804,1,1,1,1,1
1.9434193323641864,-11.67252406926238,1,1,1,1,1
8.115207340130858,8.037763546020415,1,1,1,1,1
4.103741129976299,2.9792251985906404,1,1,1,1,1
-11.459088137092813,-17.994974420895993,0,1,1,0,0
17.169111689301488,-16.552418885154104,0,0,0,0,0
-15.278888510098039,11.413579525104183,0,0,0,0,0
-0.8012415717642121,-3.103466995067592,1,1,1,1,1
9.588028785625276,-3.378599171913372,1,1,1,1,1
16.875702563300607,12.105315603383325,0,0,0,0,0
0.8941521806842019,-0.685692994745466,1,1,1,1,1
-14.52609161122895,-14.791246202328438,1,1,1,1,1
15.590021127071836,13.149174511460728,0,0,0,0,0
-13.588373337350713,4.920970663449356,0,1,1,1,1
6.773948219790967,-0.4046291413124301,1,1,1,1,1
-3.6571816811885896,-19.696184850650376,0,1,1,0,0
-15.133747325508185,19.539315742274724,0,0,0,0,0
4.876023314392523,17.626325502359194,0,0,0,0,0
-1.132374890030352,-19.411049806458635,0,1,1,0,0
-13.452928925786516,7.795824610160604,0,1,1,1,1
14.341708963961409,-2.637148710715607,0,1,1,1,1
-1.4181682365121873,6.534320801771692,1,1,1,1,1
-15.88772480301255,-19.328962999970575,0,1,0,0,0
18.536660477241995,17.5380056769597,0,0,0,0,0
17.317451519967193,7.806714190587485,0,0,0,0,0
-14.560075568390317,4.7233488443332945,0,1,1,1,1
-18.620086041711467,-5.710891560942164,0,1,0,0,0
5.017499120435673,4.711734830265733,1,1,1,1,1
-2.040031121087331,-4.057347137741122,1,1,1,1,1
3.1311815916815604,-15.452433541099445,1,1,1,1,1
-3.3531505067439014,9.662914155647954,1,1,1,1,1
-2.2319831266273624,17.02836110280544,0,0,0,0,0
-0.7943992141562504,12.67426622136685,0,0,0,0,0
6.523318751396996,17.679795955338548,0,0,0,0,0
-19.643168175919342,-19.752588901171613,0,1,0,0,0
1.8848907878055243,19.21522360388699,0,0,0,0,0
0.9268086800405015,-2.0469089490433774,1,1,1,1,1
1.3294583610597854,-4.574397349583933,1,1,1,1,1
15.396078664418297,1.8126396043190063,0,0,0,0,0
2.0596433380779686,7.19348749460519,1,1,1,1,1
-5.129681878488036,-0.1923951411800786,1,1,1,1,1
11.486668586559027,-5.992979311766593,1,1,1,1,1
0.5096179112098689,1.5364049034119986,1,1,1,1,1
9.128858582534765,-2.0982381256147775,1,1,1,1,1
-2.7663977404070472,-12.983596221303145,1,1,1,1,1
-9.539739074051269,-11.042470479346559,1,1,1,1,1
6.268157403422464,19.23468355190507,0,0,0,0,0
3.685435553466391,5.210488393759604,1,1,1,1,1
-15.000387654532332,15.228546492066457,0,0,0,0,0
-0.1373959510213183,-6.2860885824794455,1,1,1,1,1
-15.70057184690695,3.835698942599592,0,1,0,0,0
18.568781969744826,7.635189975758259,0,0,0,0,0
-5.098056001458158,17.00906762355323,0,0,0,0,0
-14.114445907779324,-16.47079973959983,1,1,1,1,1
-0.6504367783531926,5.5932056398768495,1,1,1,1,1
-1.565331595232486,-12.254839532897183,1,1,1,1,1
-3.8016041908659624,-9.546949807303573,1,1,1,1,1
-10.389011302193332,-6.2870657031863875,1,1,1,1,1
1.6998393290065437,18.940223165154734,0,0,0,0,0
-13.175644810853413,17.818134186379176,0,0,0,0,0
3.2909484472754897,-12.325173195927498,1,1,1,1,1
-13.65644279259107,-11.407861763214257,1,1,1,1,1
-16.540089870077015,11.719278239386135,0,0,0,0,0
5.323809779748959,6.105542522664734,1,1,1,1,1
-3.9411400376654946,6.325651399214834,1,1,1,1,1
11.174579765859484,-5.556738841960582,1,1,1,1,1
-3.6529813045479678,19.571908652030885,0,0,0,0,0
3.252616854170899,-3.6454797904502065,1,1,1,1,1
-10.90652477014232,13.208225535322782,0,0,0,0,0
-18.338136029507744,4.323287477932176,0,1,0,0,0
8.804711662974722,2.6757258280394502,1,1,1,1,1
-13.438441188029122,-6.689254923713147,1,1,1,1,1
-9.94282383890949,1.9514617867720574,1,1,1,1,1
6.708817857032557,-5.132485200043767,1,1,1,1,1
4.331047965990528,-19.090967911066656,0,1,1,0,0
-16.45836245173423,10.712109638074274,0,0,0,0,0
3.433480931433831,-19.11962009056313,0,1,1,0,0
19.078225560399453,-2.1960060279263907,0,0,0,0,0
15.56320556171292,12.006169702880001,0,0,0,0,0
17.74514882422433,17.928038702695297,0,0,0,0,0
5.315252224509383,15.573903650985088,0,0,0,0,0
4.15166222357319,-18.223027483387142,0,1,1,0,0
8.582994452567988,12.6195430489352,0,0,0,0,0
1.9060225991960351,4.158861024977995,1,1,1,1,1
15.29367270255522,3.2085371887422163,0,0,0,0,0
-2.6544949295723512,8.856644647008174,1,1,1,1,1
12.388278170116479,6.606143165145578,1,1,1,1,1
-10.55865236899666,2.530929507013422,0,1,1,1,1
-15.608940526009395,3.376727450249142,0,1,0,0,0
-4.667428888136026,-19.787392764487066,0,1,1,0,0
-7.330351296754305,-9.865985192930102,1,1,1,1,1
-4.75667280879458,16.961223652549307,0,0,0,0,0
-13.918332053889731,3.4339697959407864,1,1,1,1,1
7.063342869212825,12.47404113347882,0,0,0,0,0
-11.973866854673476,-5.362787898758178,1,1,1,1,1
-4.284518497684804,2.756898525453103,1,1,1,1,1
-19.384548996548546,14.876479852396194,0,0,0,0,0
10.83675238236074,-9.507068544983785,0,1,1,1,1
-2.360406366758376,14.667578765034513,0,0,0,0,0
-11.136536373639716,-8.408830257459696,1,1,1,1,1
4.153552855977274,-8.175799099150014,1,1,1,1,1
-12.44769597742302,16.713751503322193,0,0,0,0,0
-12.015082709404252,2.390232053441398,0,1,1,1,1
17.926796702558008,9.228810265051742,0,0,0,0,0
16.78876713414259,-18.65411215184471,0,0,0,0,0
-15.950705138749818,19.457776064467232,0,0,0,0,0
2.874403405087623,-16.11691808498932,1,1,1,1,1
8.074753844509086,10.926478581368496,0,0,0,0,0
-13.025846884906155,8.950016086767548,0,1,1,1,1
16.212971400218727,-19.030668858922883,0,0,0,0,0
-11.68017286794898,-4.910925379968539,1,1,1,1,1
7.896710945005864,-11.782949313492521,1,1,1,1,1
-16.35551589650637,-12.273418156784555,0,1,0,0,0
-5.666884539168816,-14.40648153687615,1,1,1,1,1
-9.204157546536136,-1.7286837023483734,1,1,1,1,1
7.451841674882441,-8.224813225842556,1,1,1,1,1
-4.954081738449464,5.739305292516661,1,1,1,1,1
3.4359393481408382,8.171601560185042,1,1,1,1,1
5.402305917033068,-19.57611693533403,0,1,1,0,0
6.026505640195229,-8.53356556087479,1,1,1,1,1
5.80537569791575,-16.352263751302534,1,1,1,1,1
-19.97512002298948,-14.126354310048924,0,1,0,0,0
6.313413026912556,3.596832534228259,1,1,1,1,1
16.676708559742586,-15.056973036747836,0,0,0,0,0
-4.61464001904433,9.370355128798721,1,1,1,1,1
-13.25682445885349,1.8792743785171524,1,1,1,1,1
0.9954786929366293,-5.401686550376411,1,1,1,1,1
-12.264461310248379,-6.875211021095499,1,1,1,1,1
3.339758281698522,13.476004971555945,0,0,0,0,0
-18.33652485936717,16.419270696196477,0,0,0,0,0
15.384651536629505,7.020893401022718,0,0,0,0,0
-5.4991827525512615,6.946406133817256,1,1,1,1,1
-3.08484042129038,-18.49304451734927,0,1,1,0,0
11.032294951083589,-10.658620018206758,0,1,1,1,1
-0.07482832394888206,-2.993795979052848,1,1,1,1,1
-11.52973803503059,-2.6430934310708167,0,1,1,1,1
11.561843207496985,1.1120391745643587,1,1,1,1,1
15.690166085482268,2.9951001919485662,0,0,0,0,0
10.677170404886688,15.512526328070408,0,0,0,0,0
0.8635676979330675,-0.8418696662499556,1,1,1,1,1
15.777357437225646,17.912875580884503,0,0,0,0,0
-8.259823254275446,-10.427925161758225,1,1,1,1,1
5.849415806693248,-0.5489540739790613,1,1,1,1,1
10.301738885041232,6.095363352785135,1,1,1,1,1
10.461647339542871,-19.69173429057658,0,1,1,0,0
-2.057972522804352,8.22787160342412,1,1,1,1,1
-6.481482239213072,0.245389299553743,1,1,1,1,1
-7.239741318033506,0.07007195329931548,1,1,1,1,1
-12.503883961132004,-15.241216905110143,1,1,1,1,1
-1.7163489839799482,4.011875995175917,1,1,1,1,1
12.914660883279062,-15.510470404624375,0,1,1,1,1
-11.854044964056722,16.911846000165525,0,0,0,0,0
-17.754455303512753,15.795581958073008,0,0,0,0,0
-17.81339302765678,-14.239648296798322,0,1,0,0,0
7.324125058000281,2.3031221709038583,1,1,1,1,1
19.08322919143447,-14.837915309628041,0,0,0,0,0
-5.293142017721193,10.422213883470416,0,0,0,0,0
15.007110166591417,-15.531854900248096,0,0,0,0,0
11.052656153871972,-6.871877565371843,1,1,1,1,1
-6.86962014390561,-3.7762373383712884,1,1,1,1,1
-14.994443890483824,-13.685656340501255,1,1,1,1,1
-12.839358924054181,10.553880969790605,0,0,0,0,0
-8.294651352044497,-9.841053998791725,1,1,1,1,1
10.4051408005283,5.271420687402898,1,1,1,1,1
14.272622409576748,19.62202101987844,0,0,0,0,0
1.4362282135106312,11.44683112165151,0,0,0,0,0
-7.537569154304133,2.855407103163241,1,1,1,1,1
-9.453550368293836,12.122605010356345,0,0,0,0,0
-10.769591516234819,-14.24732371912205,1,1,1,1,1
-7.527972773480386,10.03665865038193,0,0,0,0,0
-11.494561764217263,-2.730590546920414,0,1,1,1,1
8.159593637499157,18.568562771589654,0,0,0,0,0
-3.7075498666036353,1.9610479786428634,1,1,1,1,1
-5.433460169512493,-2.939105952863926,1,1,1,1,1
15.766517117482934,-7.148842807856441,0,0,0,0,0
13.4043117153401,-4.856666899396181,1,1,1,1,1
9.419846287540953,-1.6004284606740313,1,1,1,1,1
15.528664086558408,-7.1163859919258154,0,0,0,0,0
-8.501082607774485,5.965229813392234,1,1,1,1,1
18.981947602006734,9.045210014279874,0,0,0,0,0
-10.260567554593631,-0.6168941919991511,1,1,1,1,1
-7.745972875839154,-13.079657387943012,1,1,1,1,1
-14.993649112916426,12.126805485048905,0,0,0,0,0
-19.929516177411664,-14.713326582548598,0,1,0,0,0
-2.541638735054363,2.875743548521683,1,1,1,1,1
-13.062276822543172,6.169479362682754,0,1,1,1,1
10.961526305498161,-14.048311428150493,0,1,1,1,1
9.78282381507523,-18.268936040767343,0,1,1,0,0
3.2639318550541887,-7.475804495058188,1,1,1,1,1
3.8741039527235444,19.749824390526165,0,0,0,0,0
6.12194727234651,-3.6095672559875567,1,1,1,1,1
-3.524199097760601,-16.775865701765028,1,1,1,1,1
0.03425600806168916,13.342568426449539,0,0,0,0,0
-7.071001657646052,-10.952961435940804,1,1,1,1,1
1.8354771058816297,14.952492991469136,0,0,0,0,0
11.571552763933667,5.237326893261795,1,1,1,1,1
1.0571963815882448,-3.8461343217719133,1,1,1,1,1
9.819124170029777,1.4765630075261171,1,1,1,1,1
-1.5193763193855858,-2.378150010458949,1,1,1,1,1
19.07358314580995,-0.03567550180155621,0,0,0,0,0
11.110410444453976,-8.203891296888068,1,1,1,1,1
19.124970678469715,-3.2295361509643215,0,0,0,0,0
17.871810173622713,-1.9168957283101165,0,0,0,0,0
-5.082234833445032,18.01554659612085,0,0,0,0,0
-7.487724164546865,-18.415024489838395,0,1,1,0,0
-17.270716179482154,-14.631044661633803,0,1,0,0,0
12.650031130355039,-7.705268967788577,1,1,1,1,1
-15.583016504226425,-9.524469667659492,1,1,0,0,1
19.56932398138781,-16.655277514441803,0,0,0,0,0
-18.902521402044016,13.619086509170053,0,0,0,0,0
-12.398741740541514,-12.73495691318606,1,1,1,1,1
-4.3888546903238534,-11.459169148244346,1,1,1,1,1
14.489145452816416,12.412892286897133,0,0,0,0,0
-5.5331731465334855,18.087571117362145,0,0,0,0,0
-11.265303606598751,7.8379005013573,0,1,1,1,1
17.951690254852352,-15.97905239613095,0,0,0,0,0
14.463786698297923,11.296900599154888,0,0,0,0,0
13.001858930199546,-17.823347634212453,0,1,1,0,0
-9.87011723074161,-19.638903320181832,0,1,1,0,0
4.164545458486586,10.67428399582516,0,0,0,0,0
-1.7989797498430704,11.974621493024138,0,0,0,0,0
-4.1060401902928625,4.919875588641588,1,1,1,1,1
5.690046476695109,-11.589148062171839,1,1,1,1,1
-0.943429091771204,18.881272551557615,0,0,0,0,0
3.19418254859049,-15.463538195376149,1,1,1,1,1
4.056580421517243,-10.93336557068627,1,1,1,1,1
-6.294710767570798,-18.6129850269206,0,1,1,0,0
-9.5269463187363,5.8091431453628175,1,1,1,1,1
2.8572794189368658,-12.760643977400177,1,1,1,1,1
17.14558891620335,-2.1762568979304646,0,0,0,0,0
-14.97435572484263,4.638469393086414,0,1,1,1,1
-10.606911456917608,7.472661888536486,0,1,1,1,1
-3.8573691175742972,7.422802349888578,1,1,1,1,1
-19.119992495960823,5.099745536222592,0,1,0,0,0
17.509147096059188,-17.17749089275422,0,0,0,0,0
9.110382019803517,-1.052858956456454,1,1,1,1,1
9.399675480958102,4.037233149424203,1,1,1,1,1
-8.663577304030866,-3.089552830863905,1,1,1,1,1
3.4373277587991353,-9.117750991013388,1,1,1,1,1
2.3696775864505923,-15.822969007862095,1,1,1,1,1
-7.49183950179618,13.0358303425309,0,0,0,0,0
-17.760587303996523,-0.6948524285286375,0,1,0,0,0
-2.521855628489341,12.483023499244894,0,0,0,0,0
-13.088858299270253,3.9173213783077188,0,1,1,1,1
-16.604394159004208,-15.459561568840442,0,1,0,0,0
-19.857785792061694,-0.3988967456289849,0,1,0,0,0
12.481363415270089,16.863929911234102,0,0,0,0,0
8.383785566513158,0.2643372341216761,1,1,1,1,1
-10.813666955803853,19.64314613729246,0,0,0,0,0
5.717964766252699,1.402982083114928,1,1,1,1,1
-5.663220480121121,0.9453487299581269,1,1,1,1,1
12.993568848943504,18.919744729022824,0,0,0,0,0
-1.8656231371151506,-13.363511036989614,1,1,1,1,1
-1.090368235308624,-18.68091739274789,0,1,1,0,0
10.524310673856373,-16.887416160262344,0,1,1,1,1
-14.120511412936882,9.262354925370019,0,1,1,1,1
3.2019901382918228,-17.041803510297967,0,1,1,0,0
2.442806640050481,-2.141961595423826,1,1,1,1,1
1.0948841701967496,1.0962034803013943,1,1,1,1,1
11.870598893482839,-7.822788205282368,1,1,1,1,1
1.3487727325455943,-17.141652127092225,0,1,1,0,0
10.873830255686233,8.18575841971078,1,1,1,1,1
2.2534956738799217,12.676664751781061,0,0,0,0,0
7.067278042967999,0.21881285426538,1,1,1,1,1
-1.6535457356085175,-2.7913422401244645,1,1,1,1,1
6.923136959711105,0.22477731235029097,1,1,1,1,1
-18.63708486314724,-0.3420150276216347,0,1,0,0,0
16.610902126056516,13.973826015545654,0,0,0,0,0
9.13181996995846,2.688109902030554,1,1,1,1,1
13.713240512144466,3.0844501339747374,1,1,1,1,1
5.829523100093979,-7.597000107469146,1,1,1,1,1
1.9883953097784328,-11.270180688731536,1,1,1,1,1
-4.156654478417625,12.646286429551793,0,0,0,0,0
-16.45079295122979,13.695949801258124,0,0,0,0,0
7.461363880544077,17.41106548905821,0,0,0,0,0
18.158011041629187,-6.940638904443418,0,0,0,0,0
-15.991620356795092,-16.075623525482968,0,1,0,0,0
-1.5471820019417066,8.852656429600962,1,1,1,1,1
-8.416161622763699,14.896078166365555,0,0,0,0,0
-5.658232807903669,-11.160310164002833,1,1,1,1,1
-4.111421056389339,-15.184260680600111,1,1,1,1,1
-17.55000808635524,-13.72444553135809,0,1,0,0,0
-4.78335139215349,3.909393635196473,1,1,1,1,1
-10.942626948885747,18.48479299993099,0,0,0,0,0
18.40068679863947,5.110014266735487,0,0,0,0,0
-4.197672021144584,19.39172434242147,0,0,0,0,0
12.817449256875769,9.04422821823291,1,1,1,1,1
-4.594730726228292,-2.3726764454490947,1,1,1,1,1
4.627012803369976,-16.463838987105706,1,1,1,1,1
-7.730510743259531,-5.247586851432935,1,1,1,1,1
5.486740577352968,-19.857130652157025,0,1,1,0,0
18.031958636118,-8.654425856874951,0,0,0,0,0
-13.854796426547754,16.375798055731885,0,0,0,0,0
3.081590335406098,-11.607148433886287,1,1,1,1,1
16.17286801876746,19.57138229258507,0,0,0,0,0
-7.007150328871262,-9.000304805006278,1,1,1,1,1
-17.261316385886683,-10.067056441801046,0,1,0,0,0
8.374560545670239,17.007262782180007,0,0,0,0,0
0.8907275251607558,-9.629797592865978,1,1,1,1,1
17.349426442738782,-9.6386134753747,0,0,0,0,0
3.361777098317372,-13.4299895358035,1,1,1,1,1
4.902944657400642,12.149982027295138,0,0,0,0,0
8.292625224058312,13.29356621712509,0,0,0,0,0
-16.5055243480234,-9.163877076113724,0,1,0,0,0
2.263462228134042,-10.801406849612283,1,1,1,1,1
-13.44638810244701,-19.078572711292313,0,1,1,0,0
-7.213394971985153,0.8683612346185967,1,1,1,1,1
13.886957714045039,-19.491723865060226,0,1,1,0,0
11.870554495982017,-4.880834315222113,1,1,1,1,1
-10.306904162741994,3.2805414041131975,0,1,1,1,1
13.708448594377835,-10.717241892298027,0,1,1,1,1
12.27882385075604,-9.713308085221065,1,1,1,1,1
-7.256008955982999,5.668168877728871,1,1,1,1,1
13.162994167373569,16.02523261290922,0,0,0,0,0
4.3380023885814225,9.86478907082504,1,1,1,1,1
-16.259960597377138,-18.777295963559535,0,1,0,0,0
9.090325390773724,0.48773120104471346,1,1,1,1,1
5.2808013923317,-14.028612505487015,1,1,1,1,1
4.067195885287415,-3.306085389008704,1,1,1,1,1
-17.844316198898056,12.207443416151584,0,0,0,0,0
15.280431782422681,18.233376724035047,0,0,0,0,0
13.220462064266883,2.5166643039212886,1,1,1,1,1
-0.13633201638207737,-10.2752599045286,1,1,1,1,1
5.038142268740053,12.973869677344801,0,0,0,0,0
1.5617777874716552,4.0459572315439445,1,1,1,1,1
-18.871757981387315,-18.39894103173333,0,1,0,0,0
-15.94639726525176,12.623261841815001,0,0,0,0,0
19.984728327776807,-6.6012947760221365,0,0,0,0,0
4.2986442166451155,19.012249418417795,0,0,0,0,0
-4.115533397382546,0.38036806557763114,1,1,1,1,1
-11.733675818100977,6.030750149560568,0,1,1,1,1
1.982968901963691,-4.575586049321277,1,1,1,1,1
-14.965075333042535,-9.096033495309719,1,1,1,1,1
11.858703546887522,18.043959214497825,0,0,0,0,0
5.997055713286276,-4.503282408305932,1,1,1,1,1
-11.735454243393807,-9.239997146695927,1,1,1,1,1
9.977035975353125,2.5389495279931396,1,1,1,1,1
17.664351120955672,-4.144676713951604,0,0,0,0,0
3.2682418775830797,-1.3847277170406187,1,1,1,1,1
-1.228505488609727,-11.903766185074524,1,1,1,1,1
7.158457566670332,18.616462369470653,0,0,0,0,0
-17.661245614968205,-2.3402336116409472,0,1,0,0,0
8.799460495197323,6.113254694872772,1,1,1,1,1
12.693937255033582,-4.025572272187015,1,1,1,1,1
-9.838635504284765,16.676055903607256,0,0,0,0,0
-6.344501177106508,11.650526429871842,0,0,0,0,0
6.838389285462295,-6.770374948827346,1,1,1,1,1
17.775615312766995,18.6065759509751,0,0,0,0,0
-5.689239407384292,17.170994063264345,0,0,0,0,0
2.8488545176803584,8.581417517997494,1,1,1,1,1
3.1074736634582045,2.200984473602958,1,1,1,1,1
5.37426631971401,-0.921576166079987,1,1,1,1,1
-10.691457883686013,6.776266211019582,0,1,1,1,1
15.4901608829772,11.783264123890362,0,0,0,0,0
5.615562160040994,2.3034787687987475,1,1,1,1,1
-9.990369103831629,-16.563074693596803,1,1,1,1,1
5.240921391789641,-1.4152615402922528,1,1,1,1,1
-14.984124890662645,-5.8054639212981805,1,1,1,1,1
-1.7436919148505403,-15.969814605905025,1,1,1,1,1
8.78963641945711,19.861673889576906,0,0,0,0,0
17.634190285054018,-5.814721764634827,0,0,0,0,0
-16.913137943152744,-1.0390499169260963,0,1,0,0,0
13.98908811980079,11.136586096998666,0,0,0,0,0
6.53567397728991,11.810858396884008,0,0,0,0,0
4.026304292510158,12.241885374031035,0,0,0,0,0
17.721107609443152,-5.7645693207253945,0,0,0,0,0
-13.605776164337499,-6.0466317929509295,1,1,1,1,1
13.274421423096364,3.160007442594136,1,1,1,1,1
7.276979437490159,19.98022956350725,0,0,0,0,0
-7.974554288228317,-14.55799306187917,1,1,1,1,1
9.606728016867955,-13.269515152436785,0,1,1,1,1
-16.748850475710718,16.826702554794863,0,0,0,0,0
19.629169098883814,-3.704319276403897,0,0,0,0,0
8.127056709980664,-4.145223496056998,1,1,1,1,1
13.250353288877562,15.308702204993232,0,0,0,0,0
-2.983918122827646,-16.000476580245397,1,1,1,1,1
-9.291537250576152,1.838006313901186,1,1,1,1,1
18.17845763150555,-14.476654071087065,0,0,0,0,0
-10.358355413438627,9.76480494504251,0,1,1,1,1
1.2924677290679938,-11.053630675876525,1,1,1,1,1
9.273458239680366,-15.902369936482117,0,1,1,1,1
-1.0333079511362442,3.62827610512295,1,1,1,1,1
-17.269801162222358,-19.890550704414064,0,1,0,0,0
4.62304856261731,-7.611657698328402,1,1,1,1,1
-3.997756569765123,6.498458635721988,1,1,1,1,1
-18.636348658751857,14.72189238371832,0,0,0,0,0
-15.967688124693723,5.9616061711191115,0,1,0,0,0
1.2988585751079498,16.630172955074933,0,0,0,0,0
16.97252705592107,-14.802862327576616,0,0,0,0,0
-6.747290100782717,8.352180038403105,1,1,1,1,1
-6.0636448865451555,-14.078945509476736,1,1,1,1,1
